age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
48,housemaid,married,high.school,no,no,no,cellular,feb,fri,301,3,999,0,nonexistent,1,103.518,-40.13,4.184,5292.5,no
24,retired,single,professional.course,no,yes,yes,telephone,aug,thu,223,5,999,0,nonexistent,0.7,102.885,-33.79,3.961,5209.8,no
63,unknown,unknown,university.degree,yes,no,no,cellular,mar,fri,357,3,999,0,nonexistent,0.1,97.944,-37.68,4.994,5228.8,no
62,student,divorced,high.school,no,no,no,cellular,dec,wed,70,2,999,0,nonexistent,1.5,99.012,-41.79,3.523,5267.3,yes
44,entrepreneur,divorced,basic.9y,no,no,yes,telephone,oct,wed,163,1,37,2,failure,-0.1,102.661,-41.4,4.875,5220.9,no
41,services,divorced,illiterate,no,yes,yes,cellular,feb,fri,114,5,999,0,nonexistent,-0.5,96.565,-41.75,4.873,5273.1,no
29,student,single,basic.6y,no,yes,no,telephone,aug,mon,270,5,999,0,nonexistent,1.4,99.887,-36.81,3.842,5241.9,no
80,unknown,divorced,basic.4y,no,yes,no,telephone,mar,thu,248,2,999,0,nonexistent,0.6,100.205,-37.9,3.98,5231.4,no
38,technician,single,university.degree,no,yes,yes,cellular,sep,thu,234,4,999,0,nonexistent,-0.5,103.064,-32.5,4.909,5274.9,yes
48,admin.,unknown,illiterate,no,yes,no,cellular,mar,tue,104,2,999,0,nonexistent,-0.1,103.046,-37.74,4.692,5232.6,no
73,technician,married,professional.course,no,no,no,telephone,feb,mon,315,5,999,0,nonexistent,0,102.645,-34.29,3.638,5270.7,yes
33,self-employed,divorced,unknown,no,yes,no,cellular,apr,mon,316,2,999,0,nonexistent,0.8,97.069,-34.49,4.564,5221.4,no
23,student,unknown,basic.9y,no,yes,no,cellular,sep,fri,264,3,999,0,nonexistent,0.7,97.703,-39.06,3.948,5238.3,no
41,student,single,basic.9y,no,yes,yes,cellular,jul,thu,288,3,273,1,failure,0.9,98.71,-35.76,4.19,5277.4,no
26,blue-collar,divorced,university.degree,no,yes,no,cellular,jul,tue,257,3,999,0,nonexistent,0.8,100.543,-36.87,3.99,5252.9,no
57,unknown,divorced,basic.6y,no,no,no,cellular,feb,wed,244,5,127,2,success,0.1,103.907,-32.95,3.964,5241.4,no
43,blue-collar,unknown,high.school,no,no,yes,cellular,dec,wed,275,1,347,1,success,0.1,101.178,-34.07,4.592,5220.4,no
61,unknown,unknown,basic.4y,no,yes,no,telephone,nov,fri,161,1,999,0,nonexistent,0.3,98.389,-37.8,4.237,5223.5,no
51,blue-collar,married,high.school,no,yes,no,cellular,jun,tue,98,3,999,0,nonexistent,0.8,100.334,-35.93,4.842,5281.4,no
18,services,single,illiterate,no,no,yes,cellular,feb,mon,100,2,999,0,nonexistent,-0.4,101.746,-34.94,4.55,5248.4,no
29,entrepreneur,unknown,high.school,no,yes,no,cellular,sep,tue,322,4,155,1,failure,0.6,101.808,-39.79,3.954,5230.5,no
33,services,married,university.degree,no,yes,no,cellular,sep,wed,354,4,363,1,success,0.7,98.054,-34.57,4.776,5225,no
18,student,divorced,professional.course,no,yes,no,cellular,may,wed,161,3,999,0,nonexistent,0,100.521,-41.19,3.725,5202,yes
56,student,single,basic.4y,no,yes,no,cellular,jun,fri,107,5,999,0,nonexistent,0.6,103.426,-38.8,4.521,5224.6,yes
33,blue-collar,married,high.school,no,no,yes,cellular,may,thu,131,5,999,0,nonexistent,-0.2,101.462,-32.6,4.677,5237.6,no
55,technician,unknown,basic.4y,no,yes,no,cellular,jul,wed,286,1,999,0,nonexistent,0.8,98.789,-33.49,3.978,5261.6,yes
39,housemaid,married,unknown,no,yes,no,telephone,nov,mon,140,3,169,2,success,0.1,96.029,-35.7,4.566,5230,no
30,unemployed,divorced,university.degree,no,no,no,cellular,may,fri,137,3,117,0,success,-0.4,98.562,-41.83,3.7,5202.8,no
43,blue-collar,married,basic.4y,no,no,no,cellular,jan,fri,170,5,999,0,nonexistent,0.3,98.457,-37.17,4.165,5244.7,no
47,blue-collar,married,high.school,no,no,yes,cellular,jan,thu,293,2,999,0,nonexistent,-0.4,97.347,-34.31,4.094,5289.2,no
33,blue-collar,single,basic.9y,no,no,no,cellular,sep,thu,302,5,999,0,nonexistent,-0.3,100.138,-41.91,3.897,5256.6,no
50,retired,divorced,professional.course,no,yes,yes,cellular,jul,mon,156,4,999,0,nonexistent,0.1,98.914,-33.27,4.045,5269.1,no
82,retired,single,illiterate,no,no,no,cellular,feb,wed,91,4,14,2,failure,1.5,102.626,-36.22,4.482,5247.6,no
52,technician,married,high.school,no,yes,yes,cellular,apr,thu,302,1,999,0,nonexistent,-0.1,101.617,-32.57,3.962,5299.4,no
30,entrepreneur,divorced,basic.6y,no,no,yes,cellular,jan,fri,279,3,999,0,nonexistent,1.2,102.108,-33.95,4.244,5296.5,yes
49,entrepreneur,unknown,illiterate,no,yes,yes,cellular,oct,tue,328,5,999,0,nonexistent,-0.2,99.694,-35.36,4.268,5284.2,no
41,entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,mon,104,1,999,0,nonexistent,-0.1,101.947,-32.13,4.732,5230.3,no
38,unemployed,divorced,unknown,no,no,no,cellular,oct,mon,354,3,999,0,nonexistent,1.3,98.097,-40.51,4.517,5230,no
46,technician,single,basic.9y,no,yes,yes,cellular,jul,mon,296,1,95,0,success,0.7,99.097,-37.09,4.228,5220.3,no
50,entrepreneur,unknown,basic.4y,no,yes,no,telephone,apr,fri,93,3,104,1,success,0.6,102.908,-34.44,4.366,5238.9,no
49,retired,divorced,basic.6y,no,no,no,cellular,sep,thu,231,2,999,0,nonexistent,0.5,96.728,-33.04,4.65,5284.2,no
51,technician,married,basic.9y,no,no,no,cellular,oct,thu,218,5,999,0,nonexistent,0.2,97.867,-33.4,4.834,5232.5,yes
29,self-employed,unknown,illiterate,no,yes,no,cellular,feb,mon,318,2,999,0,nonexistent,1.2,98.845,-33.69,4.619,5293.4,yes
62,student,single,basic.6y,no,yes,no,cellular,may,mon,283,1,87,1,success,0.9,100.161,-41.43,3.8,5265,yes
51,housemaid,unknown,basic.9y,no,no,no,telephone,jan,fri,107,3,999,0,nonexistent,0,96.416,-38.66,4.406,5277.2,no
29,retired,married,basic.9y,no,no,no,cellular,oct,fri,127,1,999,0,nonexistent,0.4,102.725,-35.84,4.793,5231.7,yes
25,student,divorced,illiterate,no,no,no,telephone,apr,wed,183,1,999,0,nonexistent,-0.2,101.634,-35.93,4.11,5237.8,yes
35,services,single,illiterate,no,no,no,cellular,jun,fri,168,3,999,0,nonexistent,-0.1,100.258,-38.01,4.604,5261.3,no
26,self-employed,married,professional.course,no,yes,yes,cellular,jun,fri,278,1,999,0,nonexistent,-0.3,100.784,-38.55,4.492,5265.4,no
54,housemaid,divorced,illiterate,yes,no,no,cellular,apr,wed,260,2,999,0,nonexistent,0.5,98.877,-37.53,3.783,5212.2,no
79,retired,unknown,professional.course,no,yes,yes,cellular,jul,wed,159,4,999,0,nonexistent,1,100.459,-37.74,3.511,5287.4,no
63,unknown,divorced,illiterate,no,yes,no,cellular,feb,mon,112,2,999,0,nonexistent,-0.2,96.298,-37.11,3.661,5295.6,no
33,blue-collar,divorced,university.degree,no,no,no,cellular,jul,fri,255,1,113,0,success,0.8,100.029,-37.82,4.678,5249.1,yes
34,blue-collar,single,professional.course,no,no,yes,cellular,apr,wed,351,1,999,0,nonexistent,1.3,100.712,-36.71,4.79,5203.5,no
56,student,divorced,illiterate,no,yes,yes,cellular,aug,wed,246,1,999,0,nonexistent,-0.1,103.15,-32.65,4.541,5266.6,no
26,student,divorced,basic.4y,no,no,yes,cellular,mar,fri,296,1,999,0,nonexistent,-0.4,103.188,-36.32,4.93,5282.4,yes
63,services,married,university.degree,no,yes,no,cellular,feb,tue,220,5,999,0,nonexistent,-0.4,99.149,-36.08,3.579,5265.1,yes
20,retired,divorced,university.degree,no,no,no,cellular,jan,thu,309,2,999,0,nonexistent,0.6,102.919,-41.95,3.684,5255,no
61,entrepreneur,married,high.school,no,no,yes,cellular,feb,thu,82,3,999,0,nonexistent,-0.3,99.221,-41.85,3.665,5275.7,no
19,admin.,unknown,basic.4y,no,no,no,cellular,nov,mon,235,4,999,0,nonexistent,0.2,103.419,-37.64,4.196,5225.2,no
41,entrepreneur,single,basic.4y,no,yes,yes,cellular,jun,tue,227,5,999,0,nonexistent,0.7,97.874,-33.36,3.904,5262.4,no
28,management,married,basic.6y,no,yes,yes,cellular,sep,mon,241,1,999,0,nonexistent,-0.4,96.282,-37.9,3.747,5265.8,no
36,management,divorced,illiterate,no,no,yes,cellular,apr,wed,274,4,999,0,nonexistent,0.8,100.053,-37.3,4.817,5222.4,no
30,management,divorced,university.degree,no,yes,yes,telephone,oct,fri,175,1,999,0,nonexistent,0.3,103.716,-41.04,4.525,5282.6,yes
49,self-employed,married,professional.course,no,yes,no,cellular,jul,wed,60,2,327,2,success,-0.5,98.398,-37.98,4.649,5238.7,no
88,housemaid,single,basic.4y,yes,yes,no,cellular,sep,wed,237,5,999,0,nonexistent,0.7,97.078,-32.06,4.939,5200.9,yes
21,unemployed,married,basic.6y,no,yes,no,telephone,dec,mon,340,2,211,2,success,-0.3,101.109,-38.39,4.375,5256.8,no
58,retired,single,basic.9y,no,yes,yes,cellular,oct,mon,73,4,999,0,nonexistent,1.1,102.649,-38.6,4.39,5235.9,no
69,management,unknown,basic.4y,no,yes,yes,telephone,aug,thu,359,4,999,0,nonexistent,0,97.864,-37.8,4.257,5217.3,no
20,self-employed,divorced,high.school,no,no,no,cellular,may,fri,133,1,159,1,failure,0.5,103.311,-36.62,4.255,5250.9,no
30,admin.,divorced,university.degree,no,no,no,cellular,dec,fri,125,1,999,0,nonexistent,0.8,98.118,-33.9,4.498,5280.7,no
47,admin.,single,basic.9y,no,no,no,cellular,apr,fri,238,2,172,2,success,-0.3,102.288,-37.21,4.069,5228.3,no
38,blue-collar,divorced,high.school,no,yes,no,cellular,oct,wed,316,4,999,0,nonexistent,0.1,99.183,-37.42,4.853,5226.1,yes
52,technician,unknown,professional.course,no,yes,no,cellular,aug,fri,263,4,999,0,nonexistent,0,102.032,-39.61,4.908,5206,no
50,services,single,unknown,no,yes,yes,cellular,apr,mon,327,5,999,0,nonexistent,1.5,96.023,-36.52,4.405,5290.1,no
40,retired,unknown,illiterate,no,yes,no,cellular,nov,tue,246,2,138,1,success,-0.1,103.018,-33.27,4.978,5277.7,no
36,unemployed,married,high.school,no,no,no,cellular,dec,fri,179,5,94,2,failure,0.4,96.055,-40.92,4.783,5274.7,no
63,unemployed,unknown,professional.course,no,no,no,cellular,jul,wed,271,3,999,0,nonexistent,0.1,99.802,-39.35,4.612,5270.4,yes
53,entrepreneur,divorced,university.degree,no,yes,no,cellular,apr,fri,77,5,999,0,nonexistent,-0.4,101.611,-34.58,4.668,5213.5,no
46,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,255,3,52,2,success,1.3,101.271,-41.53,4.962,5289.8,no
18,retired,divorced,basic.6y,no,yes,no,cellular,feb,mon,67,1,999,0,nonexistent,0.7,96.488,-38.71,3.701,5295.3,yes
86,services,married,professional.course,no,no,no,cellular,dec,mon,195,2,999,0,nonexistent,0,96.992,-34.11,4.18,5277.2,yes
34,student,single,unknown,no,no,yes,cellular,aug,fri,243,1,999,0,nonexistent,1.2,98.84,-37.18,3.982,5208,no
79,management,divorced,illiterate,no,yes,yes,cellular,apr,mon,357,1,229,0,success,1.2,97.077,-40.56,3.613,5260.4,no
26,admin.,single,professional.course,no,yes,no,cellular,sep,mon,143,3,999,0,nonexistent,0.8,98.997,-37.64,4.209,5267,yes
63,admin.,married,high.school,yes,no,no,telephone,aug,thu,140,5,999,0,nonexistent,-0.2,99.23,-39.23,4.837,5217,no
58,services,married,professional.course,no,yes,no,cellular,nov,thu,107,4,999,0,nonexistent,0.8,103.34,-34.45,4.658,5276.4,no
34,retired,married,unknown,no,yes,yes,cellular,feb,wed,79,3,999,0,nonexistent,0.2,99.889,-41.09,3.922,5220.8,no
61,entrepreneur,single,basic.6y,no,yes,no,telephone,jun,wed,209,5,999,0,nonexistent,1,96.845,-36.03,4.51,5243.4,no
30,student,unknown,professional.course,no,no,no,cellular,jul,wed,125,3,999,0,nonexistent,0.2,98.43,-37.3,3.731,5233.7,no
38,self-employed,single,basic.6y,no,yes,no,telephone,may,fri,343,1,33,1,failure,0.4,102.25,-38.03,3.556,5244.2,no
37,housemaid,unknown,unknown,no,yes,yes,cellular,may,thu,94,1,181,2,failure,1.2,99.333,-37.06,4.601,5232.8,no
21,student,married,basic.9y,no,no,yes,cellular,feb,fri,280,3,999,0,nonexistent,0,96.093,-34.9,4.279,5279.8,yes
43,entrepreneur,divorced,basic.6y,no,yes,no,cellular,feb,mon,289,4,104,1,success,0.4,99.695,-32.3,4.995,5210.4,no
38,student,married,basic.4y,no,yes,yes,cellular,dec,wed,200,2,999,0,nonexistent,-0.2,97.584,-32.47,4.359,5295,no
56,self-employed,married,illiterate,no,yes,no,cellular,apr,wed,250,5,999,0,nonexistent,1.1,103.238,-38.81,4.822,5235.4,yes
52,unemployed,single,university.degree,no,no,no,cellular,apr,wed,73,3,999,0,nonexistent,0.4,96.618,-37.64,4.165,5253.1,no
21,technician,unknown,basic.4y,no,no,yes,cellular,nov,fri,204,1,318,2,success,1.4,97.542,-37.15,4.384,5277.1,no
55,entrepreneur,single,basic.4y,no,no,no,cellular,jan,wed,214,4,999,0,nonexistent,0.5,100.67,-38.61,4.378,5200.9,no
87,admin.,single,professional.course,no,no,no,cellular,jul,wed,335,3,999,0,nonexistent,0.7,103.728,-37.38,3.722,5205.2,no
19,blue-collar,divorced,basic.4y,no,no,no,cellular,may,thu,245,1,999,0,nonexistent,0.9,101.471,-40.32,4.06,5260.8,no
60,unknown,single,illiterate,no,yes,no,telephone,mar,mon,358,2,166,2,failure,1.4,101.495,-33.02,3.958,5247.3,no
27,technician,divorced,basic.9y,no,no,no,cellular,jun,fri,312,1,203,0,failure,0.4,97.609,-35.84,3.92,5253.8,yes
24,unknown,married,university.degree,no,no,yes,cellular,mar,thu,166,2,999,0,nonexistent,1.3,97.121,-38.3,4.825,5284.8,no
35,entrepreneur,single,basic.9y,no,yes,no,telephone,dec,thu,184,3,999,0,nonexistent,0.7,97.479,-33.27,3.983,5224.2,no
64,entrepreneur,married,basic.9y,no,yes,yes,cellular,jun,fri,352,3,122,2,success,-0.3,103.642,-32.49,3.579,5276,no
20,management,divorced,basic.9y,no,yes,no,telephone,feb,fri,122,2,999,0,nonexistent,0.4,97.72,-32.33,3.731,5274.4,no
25,self-employed,single,illiterate,no,yes,no,cellular,may,fri,211,3,999,0,nonexistent,0.6,98.614,-37.31,4.568,5212,no
72,blue-collar,single,professional.course,no,yes,yes,cellular,mar,thu,294,5,999,0,nonexistent,1.4,102.989,-32.95,4.374,5295.8,no
52,self-employed,single,basic.9y,no,yes,no,cellular,apr,fri,169,4,999,0,nonexistent,-0.4,103.859,-35.38,3.98,5290.5,no
28,housemaid,unknown,basic.9y,no,no,no,cellular,feb,wed,152,3,999,0,nonexistent,0.5,100.433,-33.18,4.659,5212.7,no
42,self-employed,single,university.degree,no,yes,no,cellular,mar,thu,277,5,999,0,nonexistent,1.5,97.291,-39.05,4.459,5203.7,yes
38,management,married,professional.course,no,no,no,cellular,apr,wed,229,3,999,0,nonexistent,1.4,98.619,-34.33,4.956,5261.4,no
71,management,single,university.degree,no,yes,yes,cellular,sep,fri,270,5,999,0,nonexistent,1.1,96.01,-33.45,3.929,5213.7,no
40,student,single,professional.course,no,yes,no,cellular,sep,mon,188,3,153,1,failure,1.2,100.399,-40.24,4.428,5204.1,no
33,housemaid,unknown,university.degree,no,yes,yes,cellular,apr,wed,113,1,999,0,nonexistent,1,101.333,-39.86,4.234,5208.8,no
21,admin.,single,basic.4y,no,yes,no,cellular,oct,wed,210,3,999,0,nonexistent,-0.4,97.069,-33.43,4.219,5282.5,no
27,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,143,1,999,0,nonexistent,1.4,98.562,-34.21,4.346,5223.4,no
49,self-employed,married,professional.course,no,no,yes,cellular,oct,tue,342,1,228,2,failure,1.4,96.786,-33.02,4.774,5286.2,no
62,self-employed,divorced,basic.9y,yes,no,no,telephone,sep,thu,215,4,999,0,nonexistent,0.5,98.02,-40.61,3.892,5247.6,no
46,services,married,professional.course,no,yes,no,telephone,nov,mon,64,5,999,0,nonexistent,-0.5,101.154,-34.08,3.697,5222.4,no
37,admin.,married,basic.9y,no,no,yes,cellular,dec,thu,300,4,999,0,nonexistent,-0.3,103.151,-32.11,4.96,5261.1,no
63,unemployed,single,basic.9y,no,yes,no,telephone,jun,tue,131,2,999,0,nonexistent,-0.3,96.677,-39.51,4.918,5293.6,no
85,unemployed,married,basic.4y,no,yes,yes,telephone,nov,mon,129,5,999,0,nonexistent,-0.3,100.544,-35.05,3.767,5218.7,no
38,blue-collar,divorced,professional.course,no,no,no,cellular,jul,thu,236,3,999,0,nonexistent,0.9,99.223,-41.41,4.866,5201.9,no
73,management,divorced,high.school,no,yes,yes,cellular,jul,mon,231,1,999,0,nonexistent,1.1,96.35,-38.17,4.92,5220.9,no
60,management,married,basic.4y,no,yes,yes,cellular,dec,mon,193,4,163,0,success,1,96.165,-39.36,4.609,5284.3,yes
85,self-employed,divorced,unknown,no,no,no,telephone,may,tue,76,4,999,0,nonexistent,0.6,99.446,-40.62,4.628,5279.5,no
48,self-employed,unknown,university.degree,no,no,yes,telephone,jun,mon,283,4,999,0,nonexistent,0.4,101.512,-35.34,4.421,5240.5,no
29,unknown,single,professional.course,no,yes,no,cellular,aug,mon,242,1,999,0,nonexistent,-0.2,103.013,-39.2,3.535,5295.3,no
38,unemployed,divorced,professional.course,no,yes,no,cellular,nov,thu,225,3,999,0,nonexistent,-0.2,98.969,-39.96,3.906,5204.3,yes
43,self-employed,married,high.school,no,no,no,cellular,mar,tue,300,3,999,0,nonexistent,1.2,98.479,-40.73,4.545,5282.5,no
22,self-employed,unknown,unknown,no,no,no,cellular,apr,thu,219,4,999,0,nonexistent,0.7,103.645,-38.64,3.778,5251.6,yes
23,services,single,professional.course,no,yes,no,cellular,jul,fri,311,5,999,0,nonexistent,0.7,99.224,-37.78,3.514,5278.5,yes
61,unknown,married,high.school,no,yes,yes,cellular,oct,fri,250,1,999,0,nonexistent,0.5,102.545,-34.05,3.602,5241.3,yes
58,management,single,basic.9y,no,yes,yes,cellular,apr,fri,259,3,999,0,nonexistent,0.9,103.209,-37.62,3.549,5269.5,yes
26,student,single,unknown,no,yes,no,telephone,aug,wed,314,4,999,0,nonexistent,-0.1,96.778,-41.21,4.525,5228.9,yes
40,entrepreneur,single,high.school,no,no,yes,cellular,apr,fri,101,5,175,1,failure,0.5,98.984,-41.35,4.863,5254.5,yes
52,entrepreneur,divorced,basic.6y,no,yes,no,cellular,may,fri,315,2,999,0,nonexistent,1.5,101.136,-35.85,4.036,5233.1,no
45,admin.,unknown,professional.course,no,no,no,cellular,oct,tue,192,5,154,1,failure,1.1,103.861,-41.45,4.103,5219.9,no
60,unemployed,single,basic.4y,no,no,no,cellular,aug,fri,296,1,238,2,success,-0.3,101.912,-34.98,4.098,5206,yes
49,entrepreneur,unknown,university.degree,no,yes,yes,telephone,may,wed,190,3,999,0,nonexistent,1,97.713,-41.96,4.801,5248.3,no
46,retired,married,basic.9y,no,yes,yes,cellular,oct,fri,223,3,999,0,nonexistent,1.5,101.33,-32.83,4.421,5270.7,no
20,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,313,1,37,1,success,-0.2,98.327,-35.06,4.171,5211,yes
43,unknown,single,basic.9y,yes,no,no,cellular,nov,mon,298,1,999,0,nonexistent,1.3,98.516,-39.69,4.975,5222.6,yes
29,services,unknown,professional.course,no,no,no,cellular,dec,fri,95,3,999,0,nonexistent,0.5,102.651,-39.4,4.509,5288.7,yes
68,technician,married,basic.4y,no,yes,no,cellular,aug,thu,237,3,999,0,nonexistent,-0.4,99.036,-41.25,4.219,5226.8,yes
55,blue-collar,married,illiterate,no,no,no,cellular,oct,wed,226,1,164,1,failure,0.5,103.328,-38.73,4.704,5206.3,no
57,blue-collar,married,basic.6y,no,yes,no,cellular,dec,fri,162,3,999,0,nonexistent,1.3,97.62,-40.43,4.39,5279.4,no
62,unemployed,divorced,university.degree,no,no,yes,cellular,mar,wed,110,4,258,1,failure,-0.1,102.359,-40.7,3.554,5234,no
48,blue-collar,divorced,high.school,yes,no,no,cellular,jan,tue,167,3,18,0,success,-0.4,102.675,-38.4,4.438,5274,no
29,technician,single,basic.9y,no,yes,yes,telephone,oct,tue,340,1,999,0,nonexistent,0.2,101.677,-34.9,4.824,5255.2,no
23,unemployed,divorced,illiterate,no,yes,yes,cellular,apr,tue,121,4,999,0,nonexistent,1.5,98.749,-33.34,3.541,5222.2,yes
47,blue-collar,single,university.degree,no,yes,yes,cellular,mar,thu,288,3,224,0,failure,0.5,97.126,-32.47,4.846,5227.4,yes
31,entrepreneur,unknown,basic.4y,yes,no,yes,cellular,jul,wed,295,1,999,0,nonexistent,-0.2,99.353,-35.99,4.556,5273.7,yes
30,self-employed,unknown,basic.9y,no,no,no,telephone,aug,fri,308,3,999,0,nonexistent,0.5,103.449,-33.63,4.013,5220.6,no
19,blue-collar,unknown,basic.9y,no,yes,no,cellular,aug,tue,126,5,281,2,failure,-0.3,98.888,-41.63,3.745,5234.7,no
18,housemaid,married,professional.course,no,yes,yes,cellular,mar,tue,225,5,999,0,nonexistent,-0.4,96.839,-32.34,4.437,5201.2,no
60,unemployed,divorced,basic.4y,yes,no,yes,cellular,aug,mon,236,1,335,0,failure,-0.2,103.168,-40.16,4.114,5211,no
39,student,single,basic.6y,yes,no,no,cellular,aug,fri,131,1,125,0,success,1.3,97.085,-37.88,3.859,5237.2,no
19,management,unknown,unknown,no,yes,no,cellular,jan,fri,100,1,105,0,failure,1.2,96.051,-35.8,4.241,5270.8,yes
40,admin.,unknown,basic.6y,no,yes,no,cellular,feb,tue,259,5,999,0,nonexistent,0,97.236,-41.3,4.118,5219.2,no
33,blue-collar,divorced,basic.4y,no,yes,yes,cellular,apr,fri,295,4,999,0,nonexistent,0.8,101.934,-33.16,4.858,5228.7,yes
33,services,divorced,professional.course,no,yes,no,cellular,jul,tue,237,2,999,0,nonexistent,1,96.452,-35.55,4.96,5271.6,yes
62,unknown,divorced,high.school,no,no,no,cellular,jul,mon,350,3,999,0,nonexistent,0.3,97.936,-41.3,4.356,5296.5,no
28,blue-collar,divorced,university.degree,no,yes,no,telephone,jun,wed,130,1,999,0,nonexistent,0.6,98.54,-33.05,4.577,5289.1,no
46,self-employed,single,university.degree,no,yes,no,telephone,may,tue,198,2,999,0,nonexistent,0.8,97.017,-40.22,4.905,5296.9,no
44,student,single,basic.6y,no,yes,no,cellular,mar,mon,352,5,999,0,nonexistent,0.7,99.865,-40.22,4.859,5262.3,yes
26,retired,married,university.degree,no,yes,yes,cellular,may,tue,274,4,999,0,nonexistent,-0.2,102.547,-37.71,4.044,5294.6,no
18,blue-collar,unknown,illiterate,no,yes,no,cellular,jan,tue,323,3,999,0,nonexistent,0.1,97.139,-33.64,3.783,5278.4,no
55,self-employed,single,professional.course,no,no,yes,telephone,nov,fri,134,3,999,0,nonexistent,0.2,97.526,-39.95,4.752,5227.6,no
40,entrepreneur,single,basic.4y,no,yes,yes,cellular,feb,wed,101,5,245,2,failure,0.5,103.998,-34.22,3.542,5264.3,no
25,unemployed,divorced,professional.course,no,yes,yes,cellular,aug,fri,224,2,999,0,nonexistent,-0.4,97.064,-37.83,4.312,5241,yes
19,blue-collar,married,high.school,no,no,yes,cellular,feb,tue,155,1,38,0,success,0.3,98.079,-33.91,4.025,5224.9,no
59,admin.,divorced,basic.4y,no,no,no,cellular,mar,fri,244,3,999,0,nonexistent,1.4,102.59,-34.29,3.569,5245.9,no
31,housemaid,married,high.school,yes,yes,no,telephone,jun,tue,343,4,999,0,nonexistent,0.1,96.329,-35.7,3.636,5213.6,yes
18,admin.,divorced,professional.course,no,yes,yes,telephone,dec,thu,126,2,999,0,nonexistent,0.6,102.562,-39.98,3.581,5284,no
26,self-employed,unknown,professional.course,no,yes,no,cellular,jun,mon,186,5,999,0,nonexistent,0.7,100.352,-33.74,3.554,5278.4,no
